ID,Participant,Accent,Sentence,Item,Stimulus,Response,Word_Type,Accuracy,Error_Type,Familiarity,,,
9318,13,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9319,13,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9320,13,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9321,13,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9322,15,SAE,20,171,so,So,Function,TRUE,,Sometimes,,,
9323,15,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9324,15,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9325,15,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9326,15,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9327,18,SAE,20,171,so,so,Function,TRUE,,Often,,,
9328,18,SAE,20,172,your,your,Function,TRUE,,Often,,,
9329,18,SAE,20,173,friendships,friendships,Content,TRUE,,Often,,,
9330,18,SAE,20,174,are going to,are going to,Function,TRUE,,Often,,,
9331,18,SAE,20,175,suffer,suffer,Content,TRUE,,Often,,,
9332,21,SAE,20,171,so,so,Function,TRUE,,Sometimes,,,
9333,21,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9334,21,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9335,21,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9336,21,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9337,22,SAE,20,171,so,So,Function,TRUE,,Often,,,
9338,22,SAE,20,172,your,your,Function,TRUE,,Often,,,
9339,22,SAE,20,173,friendships,friendships,Content,TRUE,,Often,,,
9340,22,SAE,20,174,are going to,are going to,Function,TRUE,,Often,,,
9341,22,SAE,20,175,suffer,suffer,Content,TRUE,,Often,,,
9342,31,SAE,20,171,so,So,Function,TRUE,,Often,,,
9343,31,SAE,20,172,your,your,Function,TRUE,,Often,,,
9344,31,SAE,20,173,friendships,friendships,Content,TRUE,,Often,,,
9345,31,SAE,20,174,are going to,are going to,Function,TRUE,,Often,,,
9346,31,SAE,20,175,suffer,suffer,Content,TRUE,,Often,,,
9347,33,SAE,20,171,so,so,Function,TRUE,,Sometimes,,,
9348,33,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9349,33,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9350,33,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9351,33,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9352,34,SAE,20,171,so,So,Function,TRUE,,Very Often,,,
9353,34,SAE,20,172,your,your,Function,TRUE,,Very Often,,,
9354,34,SAE,20,173,friendships,friendships,Content,TRUE,,Very Often,,,
9355,34,SAE,20,174,are going to,are going to,Function,TRUE,,Very Often,,,
9356,34,SAE,20,175,suffer,suffer,Content,TRUE,,Very Often,,,
9357,35,SAE,20,171,so,So,Function,TRUE,,Sometimes,,,
9358,35,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9359,35,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9360,35,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9361,35,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9362,36,SAE,20,171,so,so,Function,TRUE,,Sometimes,,,
9363,36,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9364,36,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9365,36,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9366,36,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9367,38,SAE,20,171,so,so,Function,TRUE,,Sometimes,,,
9368,38,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9369,38,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9370,38,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9371,38,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9372,39,SAE,20,171,so,So,Function,TRUE,,Rarely,,,
9373,39,SAE,20,172,your,your,Function,TRUE,,Rarely,,,
9374,39,SAE,20,173,friendships,friendships,Content,TRUE,,Rarely,,,
9375,39,SAE,20,174,are going to,are going to,Function,TRUE,,Rarely,,,
9376,39,SAE,20,175,suffer,suffer,Content,TRUE,,Rarely,,,
9377,40,SAE,20,171,so,so,Function,TRUE,,Rarely,,,
9378,40,SAE,20,172,your,your,Function,TRUE,,Rarely,,,
9379,40,SAE,20,173,friendships,friendships,Content,TRUE,,Rarely,,,
9380,40,SAE,20,174,are going to,are going to,Function,TRUE,,Rarely,,,
9381,40,SAE,20,175,suffer,suffer,Content,TRUE,,Rarely,,,
9382,44,SAE,20,171,so,so,Function,TRUE,,Sometimes,,,
9383,44,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9384,44,SAE,20,173,friendships,friendship,Content,FALSE,Word_form,Sometimes,,,
9385,44,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9386,44,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9387,46,SAE,20,171,so,So,Function,TRUE,,Rarely,,,
9388,46,SAE,20,172,your,your,Function,TRUE,,Rarely,,,
9389,46,SAE,20,173,friendships,friendship,Content,FALSE,Word_form,Rarely,,,
9390,46,SAE,20,174,are going to,is going to,Function,FALSE,Word_form,Rarely,,,
9391,46,SAE,20,175,suffer,suffer,Content,TRUE,,Rarely,,,
9392,48,SAE,20,171,so,So,Function,TRUE,,Sometimes,,,
9393,48,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9394,48,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9395,48,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9396,48,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9397,50,SAE,20,171,so,So,Function,TRUE,,Sometimes,,,
9398,50,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9399,50,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9400,50,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9401,50,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9402,54,SAE,20,171,so,so,Function,TRUE,,Sometimes,,,
9403,54,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9404,54,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9405,54,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9406,54,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9407,56,SAE,20,171,so,so,Function,TRUE,,Sometimes,,,
9408,56,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9409,56,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9410,56,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9411,56,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9412,58,SAE,20,171,so,So,Function,TRUE,,Rarely,,,
9413,58,SAE,20,172,your,your,Function,TRUE,,Rarely,,,
9414,58,SAE,20,173,friendships,friendships,Content,TRUE,,Rarely,,,
9415,58,SAE,20,174,are going to,going to,Function,FALSE,Word_form,Rarely,,,
9416,58,SAE,20,175,suffer,suffer,Content,TRUE,,Rarely,,,
9417,59,SAE,20,171,so,So,Function,TRUE,,Sometimes,,,
9418,59,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9419,59,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9420,59,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9421,59,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9422,61,SAE,20,171,so,So,Function,TRUE,,Sometimes,,,
9423,61,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9424,61,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9425,61,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9426,61,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9427,62,SAE,20,171,so,so,Function,TRUE,,Rarely,,,
9428,62,SAE,20,172,your,your,Function,TRUE,,Rarely,,,
9429,62,SAE,20,173,friendships,friendships,Content,TRUE,,Rarely,,,
9430,62,SAE,20,174,are going to,are going to,Function,TRUE,,Rarely,,,
9431,62,SAE,20,175,suffer,suffer,Content,TRUE,,Rarely,,,
9432,65,SAE,20,171,so,So,Function,TRUE,,Sometimes,,,
9433,65,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9434,65,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9435,65,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9436,65,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9437,66,SAE,20,171,so,So,Function,TRUE,,Sometimes,,,
9438,66,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9439,66,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9440,66,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9441,66,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9442,67,SAE,20,171,so,So,Function,TRUE,,Often,,,
9443,67,SAE,20,172,your,your,Function,TRUE,,Often,,,
9444,67,SAE,20,173,friendships,X,Content,FALSE,Omission_CW,Often,,,
9445,67,SAE,20,174,are going to,are going to,Function,TRUE,,Often,,,
9446,67,SAE,20,175,suffer,suffer,Content,TRUE,,Often,,,
9447,70,SAE,20,171,so,So,Function,TRUE,,Sometimes,,,
9448,70,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9449,70,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9450,70,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9451,70,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9452,71,SAE,20,171,so,So,Function,TRUE,,Never,,,
9453,71,SAE,20,172,your,your,Function,TRUE,,Never,,,
9454,71,SAE,20,173,friendships,friendships,Content,TRUE,,Never,,,
9455,71,SAE,20,174,are going to,are going to,Function,TRUE,,Never,,,
9456,71,SAE,20,175,suffer,suffer,Content,TRUE,,Never,,,
9457,72,SAE,20,171,so,so,Function,TRUE,,Rarely,,,
9458,72,SAE,20,172,your,your,Function,TRUE,,Rarely,,,
9459,72,SAE,20,173,friendships,friendships,Content,TRUE,,Rarely,,,
9460,72,SAE,20,174,are going to,are going to,Function,TRUE,,Rarely,,,
9461,72,SAE,20,175,suffer,suffer,Content,TRUE,,Rarely,,,
9462,73,SAE,20,171,so,so,Function,TRUE,,Sometimes,,,
9463,73,SAE,20,172,your,your,Function,TRUE,,Sometimes,,,
9464,73,SAE,20,173,friendships,friendships,Content,TRUE,,Sometimes,,,
9465,73,SAE,20,174,are going to,are going to,Function,TRUE,,Sometimes,,,
9466,73,SAE,20,175,suffer,suffer,Content,TRUE,,Sometimes,,,
9467,75,SAE,20,171,so,So,Function,TRUE,,Rarely,,,
9468,75,SAE,20,172,your,your,Function,TRUE,,Rarely,,,
9469,75,SAE,20,173,friendships,X,Content,FALSE,Omission_CW,Rarely,,,
9470,75,SAE,20,174,are going to,are going to,Function,TRUE,,Rarely,,,
9471,75,SAE,20,175,suffer,suffer,Content,TRUE,,Rarely,,,
9472,7,SpanEng,36,288,a,A,Function,TRUE,,Never,,,
9473,7,SpanEng,36,289,chance,chance,Content,TRUE,,Never,,,
9474,7,SpanEng,36,290,to,to,Function,TRUE,,Never,,,
9475,7,SpanEng,36,291,compete,compete,Content,TRUE,,Never,,,
9476,7,SpanEng,36,292,at,at,Function,TRUE,,Never,,,
9477,7,SpanEng,36,293,the,the,Function,TRUE,,Never,,,
9478,7,SpanEng,36,294,highest,house,Content,FALSE,Replacement_Similar,Never,,,
9479,7,SpanEng,36,295,level,level,Content,TRUE,,Never,,,
9480,10,SpanEng,36,288,a,a,Function,TRUE,,Rarely,,,
9481,10,SpanEng,36,289,chance,chance,Content,TRUE,,Rarely,,,
9482,10,SpanEng,36,290,to,to,Function,TRUE,,Rarely,,,
9483,10,SpanEng,36,291,compete,climb ,Content,FALSE,Replacement_Dissimilar,Rarely,,,
9484,10,SpanEng,36,292,at,to,Function,FALSE,Replacement_Dissimilar,Rarely,,,
9485,10,SpanEng,36,293,the,the,Function,TRUE,,Rarely,,,
9486,10,SpanEng,36,294,highest,highest,Content,TRUE,,Rarely,,,
9487,10,SpanEng,36,295,level,level,Content,TRUE,,Rarely,,,
9488,13,SpanEng,36,288,a,A,Function,TRUE,,Often,,,
9489,13,SpanEng,36,289,chance,chance,Content,TRUE,,Often,,,
9490,13,SpanEng,36,290,to,to,Function,TRUE,,Often,,,
9491,13,SpanEng,36,291,compete,compete,Content,TRUE,,Often,,,
9492,13,SpanEng,36,292,at,at,Function,TRUE,,Often,,,
9493,13,SpanEng,36,293,the,the,Function,TRUE,,Often,,,
9494,13,SpanEng,36,294,highest,highest,Content,TRUE,,Often,,,
9495,13,SpanEng,36,295,level,level,Content,TRUE,,Often,,,
9496,15,SpanEng,36,288,a,A,Function,TRUE,,Never,,,
9497,15,SpanEng,36,289,chance,chance,Content,TRUE,,Never,,,
9498,15,SpanEng,36,290,to,to,Function,TRUE,,Never,,,
9499,15,SpanEng,36,291,compete,compete,Content,TRUE,,Never,,,
9500,15,SpanEng,36,292,at,at,Function,TRUE,,Never,,,
9501,15,SpanEng,36,293,the,the,Function,TRUE,,Never,,,
9502,15,SpanEng,36,294,highest,highest,Content,TRUE,,Never,,,
9503,15,SpanEng,36,295,level,level,Content,TRUE,,Never,,,
9504,18,SpanEng,36,288,a,a,Function,TRUE,,Never,,,
9505,18,SpanEng,36,289,chance,chance,Content,TRUE,,Never,,,
9506,18,SpanEng,36,290,to,to,Function,TRUE,,Never,,,
9507,18,SpanEng,36,291,compete,compete,Content,TRUE,,Never,,,
9508,18,SpanEng,36,292,at,at,Function,TRUE,,Never,,,
9509,18,SpanEng,36,293,the,the,Function,TRUE,,Never,,,
9510,18,SpanEng,36,294,highest,highest,Content,TRUE,,Never,,,
9511,18,SpanEng,36,295,level,level,Content,TRUE,,Never,,,
9512,21,SpanEng,36,288,a,a,Function,TRUE,,Rarely,,,
9513,21,SpanEng,36,289,chance,chance,Content,TRUE,,Rarely,,,
9514,21,SpanEng,36,290,to,to,Function,TRUE,,Rarely,,,
9515,21,SpanEng,36,291,compete,compete,Content,TRUE,,Rarely,,,
9516,21,SpanEng,36,292,at,to,Function,FALSE,Replacement_Dissimilar,Rarely,,,
9517,21,SpanEng,36,293,the,the,Function,TRUE,,Rarely,,,
9518,21,SpanEng,36,294,highest,highest,Content,TRUE,,Rarely,,,
9519,21,SpanEng,36,295,level,level,Content,TRUE,,Rarely,,,
9520,22,SpanEng,36,288,a,A,Function,TRUE,,Sometimes,,,
9521,22,SpanEng,36,289,chance,chance,Content,TRUE,,Sometimes,,,
9522,22,SpanEng,36,290,to,to,Function,TRUE,,Sometimes,,,
9523,22,SpanEng,36,291,compete,compete,Content,TRUE,,Sometimes,,,
9524,22,SpanEng,36,292,at,at,Function,TRUE,,Sometimes,,,
9525,22,SpanEng,36,293,the,the,Function,TRUE,,Sometimes,,,
9526,22,SpanEng,36,294,highest,highest,Content,TRUE,,Sometimes,,,
9527,22,SpanEng,36,295,level,level,Content,TRUE,,Sometimes,,,
9528,31,SpanEng,36,288,a,A,Function,TRUE,,Sometimes,,,
9529,31,SpanEng,36,289,chance,chance,Content,TRUE,,Sometimes,,,
9530,31,SpanEng,36,290,to,to,Function,TRUE,,Sometimes,,,
9531,31,SpanEng,36,291,compete,compete,Content,TRUE,,Sometimes,,,
9532,31,SpanEng,36,292,at,at,Function,TRUE,,Sometimes,,,
9533,31,SpanEng,36,293,the,the,Function,TRUE,,Sometimes,,,
9534,31,SpanEng,36,294,highest,highest,Content,TRUE,,Sometimes,,,
9535,31,SpanEng,36,295,level,level,Content,TRUE,,Sometimes,,,
9536,33,SpanEng,36,288,a,a,Function,TRUE,,Never,,,
9537,33,SpanEng,36,289,chance,chance,Content,TRUE,,Never,,,
9538,33,SpanEng,36,290,to,to,Function,TRUE,,Never,,,
9539,33,SpanEng,36,291,compete,compete,Content,TRUE,,Never,,,
9540,33,SpanEng,36,292,at,at,Function,TRUE,,Never,,,
9541,33,SpanEng,36,293,the,the,Function,TRUE,,Never,,,
9542,33,SpanEng,36,294,highest,highest,Content,TRUE,,Never,,,
9543,33,SpanEng,36,295,level,level,Content,TRUE,,Never,,,
9544,34,SpanEng,36,288,a,A,Function,TRUE,,Never,,,
9545,34,SpanEng,36,289,chance,chance,Content,TRUE,,Never,,,
9546,34,SpanEng,36,290,to,to,Function,TRUE,,Never,,,
9547,34,SpanEng,36,291,compete,compete,Content,TRUE,,Never,,,
9548,34,SpanEng,36,292,at,at,Function,TRUE,,Never,,,
9549,34,SpanEng,36,293,the,the,Function,TRUE,,Never,,,
9550,34,SpanEng,36,294,highest,highest,Content,TRUE,,Never,,,
9551,34,SpanEng,36,295,level,level,Content,TRUE,,Never,,,
9552,35,SpanEng,36,288,a,A,Function,TRUE,,Never,,,
9553,35,SpanEng,36,289,chance,chance,Content,TRUE,,Never,,,
9554,35,SpanEng,36,290,to,to,Function,TRUE,,Never,,,
9555,35,SpanEng,36,291,compete,compete,Content,TRUE,,Never,,,
9556,35,SpanEng,36,292,at,at,Function,TRUE,,Never,,,
9557,35,SpanEng,36,293,the,the,Function,TRUE,,Never,,,
9558,35,SpanEng,36,294,highest,highest,Content,TRUE,,Never,,,
9559,35,SpanEng,36,295,level,level,Content,TRUE,,Never,,,
9560,36,SpanEng,36,288,a,a,Function,TRUE,,Sometimes,,,
9561,36,SpanEng,36,289,chance,chance,Content,TRUE,,Sometimes,,,
9562,36,SpanEng,36,290,to,to,Function,TRUE,,Sometimes,,,
9563,36,SpanEng,36,291,compete,compete,Content,TRUE,,Sometimes,,,
9564,36,SpanEng,36,292,at,at,Function,TRUE,,Sometimes,,,
9565,36,SpanEng,36,293,the,the,Function,TRUE,,Sometimes,,,
9566,36,SpanEng,36,294,highest,highest,Content,TRUE,,Sometimes,,,
9567,36,SpanEng,36,295,level,level,Content,TRUE,,Sometimes,,,
9568,38,SpanEng,36,288,a,A,Function,TRUE,,Rarely,,,
9569,38,SpanEng,36,289,chance,chance,Content,TRUE,,Rarely,,,
9570,38,SpanEng,36,290,to,to,Function,TRUE,,Rarely,,,
9571,38,SpanEng,36,291,compete,compete,Content,TRUE,,Rarely,,,
9572,38,SpanEng,36,292,at,at,Function,TRUE,,Rarely,,,
9573,38,SpanEng,36,293,the,the,Function,TRUE,,Rarely,,,
9574,38,SpanEng,36,294,highest,highest,Content,TRUE,,Rarely,,,
9575,38,SpanEng,36,295,level,level,Content,TRUE,,Rarely,,,
9576,39,SpanEng,36,288,a,A,Function,TRUE,,Never,,,
9577,39,SpanEng,36,289,chance,chance,Content,TRUE,,Never,,,
9578,39,SpanEng,36,290,to,to,Function,TRUE,,Never,,,
9579,39,SpanEng,36,291,compete,compete,Content,TRUE,,Never,,,
9580,39,SpanEng,36,292,at,at,Function,TRUE,,Never,,,
9581,39,SpanEng,36,293,the,the,Function,TRUE,,Never,,,
9582,39,SpanEng,36,294,highest,highest,Content,TRUE,,Never,,,
9583,39,SpanEng,36,295,level,level,Content,TRUE,,Never,,,
9584,40,SpanEng,36,288,a,A,Function,TRUE,,Rarely,,,
9585,40,SpanEng,36,289,chance,change,Content,FALSE,Replacement_Similar,Rarely,,,
9586,40,SpanEng,36,290,to,to,Function,TRUE,,Rarely,,,
9587,40,SpanEng,36,291,compete,compete,Content,TRUE,,Rarely,,,
9588,40,SpanEng,36,292,at,at,Function,TRUE,,Rarely,,,
9589,40,SpanEng,36,293,the,the,Function,TRUE,,Rarely,,,
9590,40,SpanEng,36,294,highest,highest,Content,TRUE,,Rarely,,,
9591,40,SpanEng,36,295,level,level,Content,TRUE,,Rarely,,,
9592,44,SpanEng,36,288,a,a,Function,TRUE,,Rarely,,,
9593,44,SpanEng,36,289,chance,chance,Content,TRUE,,Rarely,,,
9594,44,SpanEng,36,290,to,to,Function,TRUE,,Rarely,,,
9595,44,SpanEng,36,291,compete,X,Content,FALSE,Omission_CW,Rarely,,,
9596,44,SpanEng,36,292,at,X,Function,FALSE,Omission_FW,Rarely,,,
9597,44,SpanEng,36,293,the,X,Function,FALSE,Omission_FW,Rarely,,,
9598,44,SpanEng,36,294,highest,X,Content,FALSE,Omission_CW,Rarely,,,
9599,44,SpanEng,36,295,level,X,Content,FALSE,Omission_CW,Rarely,,,
9600,46,SpanEng,36,288,a,A,Function,TRUE,,Never,,,
9601,46,SpanEng,36,289,chance,chance,Content,TRUE,,Never,,,
9602,46,SpanEng,36,290,to,to,Function,TRUE,,Never,,,
9603,46,SpanEng,36,291,compete,compete,Content,TRUE,,Never,,,
9604,46,SpanEng,36,292,at,at,Function,TRUE,,Never,,,
9605,46,SpanEng,36,293,the,the,Function,TRUE,,Never,,,
9606,46,SpanEng,36,294,highest,house,Content,FALSE,Replacement_Similar,Never,,,
9607,46,SpanEng,36,295,level,level,Content,TRUE,,Never,,,
9608,48,SpanEng,36,288,a,A,Function,TRUE,,Rarely,,,
9609,48,SpanEng,36,289,chance,chance,Content,TRUE,,Rarely,,,
9610,48,SpanEng,36,290,to,to,Function,TRUE,,Rarely,,,
9611,48,SpanEng,36,291,compete,compete,Content,TRUE,,Rarely,,,
9612,48,SpanEng,36,292,at,at,Function,TRUE,,Rarely,,,
9613,48,SpanEng,36,293,the,the,Function,TRUE,,Rarely,,,
9614,48,SpanEng,36,294,highest,highest,Content,TRUE,,Rarely,,,
9615,48,SpanEng,36,295,level,level,Content,TRUE,,Rarely,,,
9616,50,SpanEng,36,288,a,A,Function,TRUE,,Never,,,
9617,50,SpanEng,36,289,chance,chance,Content,TRUE,,Never,,,
9618,50,SpanEng,36,290,to,to,Function,TRUE,,Never,,,
9619,50,SpanEng,36,291,compete,X,Content,FALSE,Omission_CW,Never,,,
9620,50,SpanEng,36,292,at,to,Function,FALSE,Replacement_Dissimilar,Never,,,
9621,50,SpanEng,36,293,the,the,Function,TRUE,,Never,,,
9622,50,SpanEng,36,294,highest,highest,Content,TRUE,,Never,,,
9623,50,SpanEng,36,295,level,level,Content,TRUE,,Never,,,
9624,54,SpanEng,36,288,a,a,Function,TRUE,,Rarely,,,
9625,54,SpanEng,36,289,chance,chance,Content,TRUE,,Rarely,,,
9626,54,SpanEng,36,290,to,to,Function,TRUE,,Rarely,,,
9627,54,SpanEng,36,291,compete,compete,Content,TRUE,,Rarely,,,
9628,54,SpanEng,36,292,at,at,Function,TRUE,,Rarely,,,
9629,54,SpanEng,36,293,the,the,Function,TRUE,,Rarely,,,
9630,54,SpanEng,36,294,highest,highest,Content,TRUE,,Rarely,,,
9631,54,SpanEng,36,295,level,level,Content,TRUE,,Rarely,,,
9632,56,SpanEng,36,288,a,a,Function,TRUE,,Never,,,
9633,56,SpanEng,36,289,chance,chance,Content,TRUE,,Never,,,
9634,56,SpanEng,36,290,to,to,Function,TRUE,,Never,,,
9635,56,SpanEng,36,291,compete,compete,Content,TRUE,,Never,,,
9636,56,SpanEng,36,292,at,at,Function,TRUE,,Never,,,
9637,56,SpanEng,36,293,the,the,Function,TRUE,,Never,,,
9638,56,SpanEng,36,294,highest,highest,Content,TRUE,,Never,,,
9639,56,SpanEng,36,295,level,level,Content,TRUE,,Never,,,
9640,58,SpanEng,36,288,a,A,Function,TRUE,,Rarely,,,
9641,58,SpanEng,36,289,chance,chance,Content,TRUE,,Rarely,,,
9642,58,SpanEng,36,290,to,to,Function,TRUE,,Rarely,,,
9643,58,SpanEng,36,291,compete,compete,Content,TRUE,,Rarely,,,
9644,58,SpanEng,36,292,at,at,Function,TRUE,,Rarely,,,
9645,58,SpanEng,36,293,the,the,Function,TRUE,,Rarely,,,
9646,58,SpanEng,36,294,highest,highest,Content,TRUE,,Rarely,,,
9647,58,SpanEng,36,295,level,level,Content,TRUE,,Rarely,,,
9648,59,SpanEng,36,288,a,A,Function,TRUE,,Never,,,
9649,59,SpanEng,36,289,chance,chance,Content,TRUE,,Never,,,
9650,59,SpanEng,36,290,to,to,Function,TRUE,,Never,,,
9651,59,SpanEng,36,291,compete,competent,Content,FALSE,Replacement_Similar,Never,,,
9652,59,SpanEng,36,292,at,X,Function,FALSE,Omission_FW,Never,,,
9653,59,SpanEng,36,293,the,the,Function,TRUE,,Never,,,
9654,59,SpanEng,36,294,highest,highest,Content,TRUE,,Never,,,
9655,59,SpanEng,36,295,level,level,Content,TRUE,,Never,,,
9656,61,SpanEng,36,288,a,A,Function,TRUE,,Rarely,,,
9657,61,SpanEng,36,289,chance,chance,Content,TRUE,,Rarely,,,
9658,61,SpanEng,36,290,to,to,Function,TRUE,,Rarely,,,
9659,61,SpanEng,36,291,compete,compete,Content,TRUE,,Rarely,,,
9660,61,SpanEng,36,292,at,at,Function,TRUE,,Rarely,,,
9661,61,SpanEng,36,293,the,the,Function,TRUE,,Rarely,,,
9662,61,SpanEng,36,294,highest,highest,Content,TRUE,,Rarely,,,
9663,61,SpanEng,36,295,level,level,Content,TRUE,,Rarely,,,
9664,62,SpanEng,36,288,a,a,Function,TRUE,,Rarely,,,
9665,62,SpanEng,36,289,chance,chance,Content,TRUE,,Rarely,,,
9666,62,SpanEng,36,290,to,to,Function,TRUE,,Rarely,,,
9667,62,SpanEng,36,291,compete,compete,Content,TRUE,,Rarely,,,
9668,62,SpanEng,36,292,at,at,Function,TRUE,,Rarely,,,
9669,62,SpanEng,36,293,the,the,Function,TRUE,,Rarely,,,
9670,62,SpanEng,36,294,highest,highest,Content,TRUE,,Rarely,,,
9671,62,SpanEng,36,295,level,level,Content,TRUE,,Rarely,,,
9672,65,SpanEng,36,288,a,A,Function,TRUE,,Rarely,,,
9673,65,SpanEng,36,289,chance,chance,Content,TRUE,,Rarely,,,
9674,65,SpanEng,36,290,to,to,Function,TRUE,,Rarely,,,
9675,65,SpanEng,36,291,compete,compete,Content,TRUE,,Rarely,,,
9676,65,SpanEng,36,292,at,at,Function,TRUE,,Rarely,,,
9677,65,SpanEng,36,293,the,the,Function,TRUE,,Rarely,,,
9678,65,SpanEng,36,294,highest,highest,Content,TRUE,,Rarely,,,
9679,65,SpanEng,36,295,level,level,Content,TRUE,,Rarely,,,
9680,66,SpanEng,36,288,a,A,Function,TRUE,,Sometimes,,,
9681,66,SpanEng,36,289,chance,chance,Content,TRUE,,Sometimes,,,
9682,66,SpanEng,36,290,to,to,Function,TRUE,,Sometimes,,,
9683,66,SpanEng,36,291,compete,compete,Content,TRUE,,Sometimes,,,
9684,66,SpanEng,36,292,at,in,Function,FALSE,Replacement_Dissimilar,Sometimes,,,
9685,66,SpanEng,36,293,the,the,Function,TRUE,,Sometimes,,,
9686,66,SpanEng,36,294,highest,highest,Content,TRUE,,Sometimes,,,
9687,66,SpanEng,36,295,level,level,Content,TRUE,,Sometimes,,,
9688,67,SpanEng,36,288,a,A,Function,TRUE,,Often,,,
9689,67,SpanEng,36,289,chance,change,Content,FALSE,Replacement_Similar,Often,,,
9690,67,SpanEng,36,290,to,to,Function,TRUE,,Often,,,
9691,67,SpanEng,36,291,compete,X,Content,FALSE,Omission_CW,Often,,,
9692,67,SpanEng,36,292,at,X,Function,FALSE,Omission_FW,Often,,,
9693,67,SpanEng,36,293,the,the,Function,TRUE,,Often,,,
9694,67,SpanEng,36,294,highest,house,Content,FALSE,Replacement_Similar,Often,,,
9695,67,SpanEng,36,295,level,level,Content,TRUE,,Often,,,
9696,70,SpanEng,36,288,a,A,Function,TRUE,,Rarely,,,
